#bin	name	chrom	strand	txStart	txEnd	cdsStart	cdsEnd	exonCount	exonStarts	exonEnds	score	name2	cdsStartStat	cdsEndStat	exonFrames
876	NM_001003134	chr31	+	38231266	38255826	38232357	38255259	14	38231266,38232335,38236279,38237740,38240088,38240907,38241566,38243815,38245477,38245907,38249034,38251660,38252714,38255028,	38231354,38232456,38236466,38237878,38240243,38241046,38241765,38243894,38245600,38246049,38249193,38251737,38252960,38255826,	0	MX1	cmpl	cmpl	-1,0,0,1,1,0,1,2,0,0,1,1,0,0,
876	NM_001003133	chr31	+	38186623	38209637	38186697	38208824	13	38186623,38187546,38189395,38191667,38191993,38196348,38199730,38203810,38204225,38205231,38205855,38207180,38208593,	38186946,38187739,38189530,38191822,38192132,38196547,38199809,38203933,38204367,38205390,38205932,38207435,38209637,	0	MX2	cmpl	cmpl	0,0,1,1,0,1,2,0,0,1,1,0,0,
882	NM_001002992	chr31	-	39007462	39010556	39007492	39010525	3	39007462,39007963,39010449,	39007509,39008116,39010556,	0	TFF1	cmpl	cmpl	1,1,0,
882	NM_001002991	chr31	-	38991640	38994417	38991688	38994409	4	38991640,38992491,38993501,38994330,	38991702,38992638,38993651,38994417,	0	TFF2	cmpl	cmpl	1,1,1,0,
882	NM_001002990	chr31	-	38964755	38967690	38964789	38967648	3	38964755,38966058,38967566,	38964803,38966205,38967690,	0	TFF3	cmpl	cmpl	1,1,0,
883	NM_001290121	chr31	+	39061819	39104390	39061822	39103987	14	39061819,39063937,39067089,39070002,39073386,39074361,39084224,39088696,39093320,39095229,39097825,39098686,39101081,39103849,	39061935,39063991,39067276,39070201,39073556,39074570,39084351,39088796,39093443,39095322,39097970,39098793,39101191,39104390,	0	UBASH3A	cmpl	cmpl	0,2,2,0,1,0,2,0,1,1,1,2,1,0,
887	NM_001080898	chr31	+	39638621	39641814	39638682	39641267	3	39638621,39639881,39641057,	39638871,39640004,39641814,	0	CRYAA	cmpl	cmpl	0,0,0,
86	NM_001048021	chr32	-	14404054	14450399	14404120	14450379	15	14404054,14405890,14406829,14413233,14414852,14416295,14422126,14428439,14429631,14431193,14439689,14442553,14443291,14444082,14450176,	14404268,14405973,14406919,14413388,14414977,14416385,14422209,14428687,14429736,14431345,14439847,14442706,14443406,14444142,14450399,	0	ABCG2	cmpl	cmpl	2,0,0,1,2,2,0,1,1,2,0,0,2,2,0,
97	NM_001197096	chr32	-	25611088	25919527	25613518	25919527	14	25611088,25616869,25619746,25626571,25646239,25648453,25665590,25667595,25677040,25680082,25681775,25690548,25771344,25919469,	25613715,25616899,25619844,25626656,25646314,25648579,25665685,25667673,25677180,25680228,25681887,25690673,25771545,25919527,	0	PPP3CA	cmpl	cmpl	1,1,2,1,1,1,2,2,0,1,0,1,1,0,
99	NM_001097541	chr32	-	27735080	27811189	27735080	27811189	5	27735080,27736862,27777559,27779812,27810978,	27735393,27737059,27777710,27780001,27811189,	0	TACR3	cmpl	incmpl	2,0,2,2,1,
104	NM_001003094	chr32	+	32994550	33086767	32994550	33086767	25	32994550,33019376,33021685,33022235,33023401,33036326,33037728,33043296,33044310,33045510,33047908,33052232,33053577,33058282,33059139,33062451,33067023,33067833,33071253,33072929,33078220,33081412,33084496,33086517,33086708,	32994677,33019576,33021867,33022469,33023604,33036452,33037851,33043419,33044436,33045647,33048057,33052337,33053801,33058450,33059289,33062574,33067140,33067959,33071376,33073074,33078385,33081530,33084602,33086708,33086767,	0	EGF	cmpl	cmpl	0,1,0,2,2,1,1,1,1,1,0,2,2,1,1,1,1,1,1,1,2,2,0,1,1,
107	NM_001048116	chr32	-	36559991	36639742	36559991	36639742	2	36559991,36639350,	36561396,36639742,	0	ARSJ	cmpl	cmpl	2,0,
112	NM_001003188	chr32	-	41197217	41327197	41198828	41327080	21	41197217,41200994,41202455,41208354,41211134,41213147,41216024,41224822,41226531,41231645,41249171,41251345,41260215,41261342,41269663,41271801,41274168,41275901,41296930,41308002,41327054,	41198966,41201078,41202530,41208418,41211212,41213248,41216112,41224917,41226657,41231792,41249231,41251521,41260303,41261451,41269731,41271939,41274258,41275973,41297020,41308591,41327197,	0	PDE5A	cmpl	cmpl	0,0,0,2,2,0,2,0,0,0,0,1,0,2,0,0,0,0,0,2,0,
612	NM_001010949	chr32	-	3562713	3564233	3562713	3564233	4	3562713,3563189,3563502,3564172,	3562732,3563279,3563629,3564233,	0	CXCL10	cmpl	cmpl	2,2,1,0,
642	NM_001048129	chr32	+	7473034	7492885	7473053	7492844	3	7473034,7481237,7492496,	7473414,7481341,7492885,	0	FGF5	cmpl	cmpl	0,1,0,
693	NM_001313825	chr32	+	14172962	14183237	14172962	14183237	4	14172962,14177302,14178280,14181767,	14173016,14177356,14178373,14183237,	0	MEPE	cmpl	cmpl	0,0,0,0,
697	NM_001270971	chr32	-	14769149	14772619	14770017	14772532	2	14769149,14772329,	14770159,14772619,	0	PYURF	cmpl	cmpl	2,0,
697	NM_001270970	chr32	-	14769149	14772619	14769708	14769924	2	14769149,14772329,	14770159,14772619,	0	PIGY	cmpl	cmpl	0,-1,
738	NM_001200044	chr32	-	20137232	20161712	20137419	20154114	6	20137232,20141047,20146876,20147506,20153981,20161383,	20137584,20141146,20146986,20147599,20154123,20161712,	0	HPGDS	cmpl	cmpl	0,0,1,1,0,-1,
744	NM_001145151	chr32	+	20900715	20941392	20900782	20941055	10	20900715,20907557,20908180,20918284,20919426,20923601,20924580,20935434,20939253,20940929,	20900925,20907660,20908283,20918381,20919565,20923794,20924878,20935610,20939384,20941392,	0	BMPR1B	cmpl	cmpl	0,2,0,1,2,0,1,2,1,0,
769	NM_001252155	chr32	-	24172599	24184271	24172880	24184271	8	24172599,24173042,24175909,24176647,24177060,24181374,24181988,24184166,	24172905,24173181,24176045,24176908,24177280,24181462,24182130,24184271,	0	ADH5	cmpl	incmpl	2,1,0,0,2,1,0,0,
774	NM_001287092	chr32	-	24813021	24815298	24813399	24815124	5	24813021,24813742,24814256,24814657,24815121,	24813461,24813872,24814370,24814735,24815298,	0	H2AZ1	cmpl	cmpl	1,0,0,0,0,
790	NM_001003344	chr32	+	26871359	26963466	26871367	26962773	23	26871359,26876305,26880197,26884718,26911651,26923157,26925152,26926782,26929278,26930758,26937765,26939259,26941771,26943135,26946626,26952952,26953627,26954124,26957632,26959150,26959879,26960750,26962615,	26871406,26876381,26880238,26884817,26911800,26923321,26925311,26926887,26929370,26930897,26937909,26939349,26941957,26943277,26946741,26953154,26953797,26954227,26957757,26959217,26960052,26960931,26963466,	0	NFKB1	cmpl	cmpl	0,0,1,0,0,2,1,1,1,0,1,1,1,1,2,0,1,0,1,0,1,0,1,
793	NM_001313801	chr32	-	27343703	27365139	27344207	27362735	11	27343703,27344136,27346294,27346940,27349904,27351216,27357894,27359763,27361717,27362663,27365038,	27343925,27344261,27346387,27346999,27350018,27351277,27358003,27359860,27361796,27362755,27365139,	0	BDH2	cmpl	cmpl	-1,0,0,1,1,0,2,1,0,0,-1,
828	NM_001160121	chr32	+	31938948	31949647	31938965	31949257	4	31938948,31942713,31944596,31949238,	31939104,31942807,31944794,31949647,	0	OSTC	cmpl	cmpl	0,1,2,2,
854	NR_049447	chr32	-	35353392	35353460	35353460	35353460	1	35353392,	35353460,	0	MIR367	unk	unk	-1,
854	NR_049446	chr32	-	35353519	35353589	35353589	35353589	1	35353519,	35353589,	0	MIR302D	unk	unk	-1,
854	NR_049445	chr32	-	35353853	35353921	35353921	35353921	1	35353853,	35353921,	0	MIR302C	unk	unk	-1,
854	NR_049444	chr32	-	35353987	35354062	35354062	35354062	1	35353987,	35354062,	0	MIR302B	unk	unk	-1,
854	NR_049443	chr32	-	35353696	35353765	35353765	35353765	1	35353696,	35353765,	0	MIR302A	unk	unk	-1,
12	NM_001003146	chr33	+	28297969	28359808	28297986	28358926	7	28297969,28330484,28342591,28345238,28348236,28356284,28358832,	28298000,28330534,28342927,28345541,28348383,28356330,28359808,	0	CD86	cmpl	cmpl	0,2,1,1,1,1,2,
83	NM_001313826	chr33	-	10803865	10943390	10805566	10943310	24	10803865,10806933,10807963,10808127,10813743,10814577,10815332,10818738,10822276,10823928,10825433,10827239,10834522,10838800,10841732,10843212,10844630,10848481,10863183,10870744,10904264,10923084,10929887,10943270,	10805704,10807084,10808032,10808171,10813796,10814690,10815425,10818861,10822393,10824062,10825696,10827419,10834556,10838947,10841890,10843552,10844815,10848600,10863378,10870942,10904362,10923183,10929940,10943390,	0	SENP7	cmpl	cmpl	0,2,2,0,1,2,2,2,2,0,1,1,0,0,1,0,1,2,2,2,0,0,1,0,
86	NM_001313804	chr33	+	14026882	14238716	14027577	14234675	16	14026882,14180860,14184696,14191224,14192527,14193075,14202585,14204487,14208408,14210600,14210844,14213733,14215707,14216039,14234587,14236204,	14027650,14180961,14184916,14191289,14192615,14193258,14202713,14204620,14208521,14210736,14210978,14213866,14215746,14216157,14234703,14238716,	0	ALCAM	cmpl	cmpl	0,1,0,1,0,1,1,0,1,0,1,0,1,1,2,-1,
88	NM_001080721	chr33	-	16362224	16405776	16362448	16405769	9	16362224,16366493,16371956,16372872,16373985,16375241,16385274,16393727,16405723,	16362457,16366525,16372049,16372965,16374078,16375349,16385364,16394075,16405776,	0	CD47	cmpl	cmpl	0,1,1,1,1,1,1,1,0,
98	NM_001012736	chr33	-	26345267	26353171	26350951	26353166	3	26345267,26350947,26353059,	26345374,26351036,26353171,	0	COX17	cmpl	cmpl	-1,2,0,
101	NM_001168460	chr33	-	29386786	29531282	29387424	29531282	23	29386786,29388951,29390016,29391008,29394491,29395466,29397248,29397387,29400374,29400728,29413234,29416502,29417704,29418606,29422942,29424981,29425964,29427953,29429696,29442594,29447088,29530805,29531276,	29387553,29389076,29390221,29391272,29394624,29395499,29397386,29397425,29400539,29400845,29413322,29416600,29417849,29418629,29423083,29425123,29426123,29428081,29429808,29442716,29447238,29531276,29531282,	0	ADCY5	cmpl	incmpl	0,1,0,0,2,2,2,0,0,0,2,0,2,0,0,2,2,0,2,0,0,0,2,
670	NM_001284452	chr33	+	11162905	11170173	11162905	11170173	11	11162905,11163566,11163715,11163915,11165384,11165860,11166198,11166560,11167608,11167849,11170119,	11163051,11163597,11163819,11164697,11165490,11166007,11166262,11166730,11167719,11168017,11170173,	0	NFKBIZ	incmpl	cmpl	1,0,1,0,2,0,0,1,0,0,0,
749	NR_130471	chr33	-	21548405	21548491	21548491	21548491	1	21548405,	21548491,	0	MIR568	unk	unk	-1,
785	NM_001003147	chr33	-	26217454	26241699	26221002	26240170	7	26217454,26220987,26222313,26228431,26233211,26240070,26241370,	26218992,26221103,26222427,26228713,26233529,26240178,26241699,	0	CD80	cmpl	cmpl	-1,1,1,1,1,0,-1,
788	NR_128728	chr33	-	26689348	26689457	26689457	26689457	1	26689348,	26689457,	0	MIR6529	unk	unk	-1,
799	NM_001287550	chr33	-	28088948	28154429	28089093	28151472	14	28088948,28090180,28093655,28099518,28101927,28120652,28121388,28123492,28133520,28138443,28148451,28150780,28151372,28154356,	28089323,28090337,28093787,28099667,28102070,28120762,28121498,28123671,28133620,28138537,28148581,28150943,28151484,28154429,	0	IQCB1	cmpl	cmpl	1,0,0,1,2,0,1,2,1,0,2,1,0,-1,
802	NM_001081509	chr33	+	28447782	28474253	28447782	28474253	6	28447782,28450364,28454094,28467948,28471327,28472757,	28447967,28450671,28454979,28468179,28471451,28474253,	0	CASR	cmpl	cmpl	0,2,0,0,0,1,
831	NM_001003111	chr33	-	32248853	32270631	32248853	32270631	18	32248853,32250039,32252241,32254007,32254300,32256251,32257180,32258539,32259735,32260622,32262261,32262970,32263716,32265936,32266217,32267846,32269428,32270595,	32249096,32250180,32252463,32254089,32254359,32256319,32257244,32258625,32259855,32260780,32262401,32263069,32263830,32266042,32266367,32268060,32269639,32270631,	0	TFRC	cmpl	cmpl	0,0,0,2,0,1,0,1,1,2,0,0,0,2,2,1,0,0,
834	NR_128729	chr33	+	32711063	32711208	32711208	32711208	1	32711063,	32711208,	0	MIR8789	unk	unk	-1,
841	NM_001113168	chr33	+	33566740	33596250	33566891	33594741	6	33566740,33581294,33584302,33585254,33591363,33594694,	33567013,33581402,33584380,33585349,33591531,33596250,	0	PPP1R2	cmpl	cmpl	0,2,2,2,1,1,
11	NM_001128100	chr34	-	19864192	19950477	19865550	19950431	29	19864192,19868407,19869177,19870284,19880563,19885940,19888100,19889983,19892000,19892214,19893597,19894019,19894746,19897222,19899754,19900775,19903493,19903687,19906179,19909545,19913287,19914211,19916473,19917219,19917543,19922695,19923520,19923867,19950302,	19865652,19868572,19869291,19870363,19880723,19886130,19888190,19890170,19892129,19892368,19893727,19894166,19894931,19897325,19899898,19900979,19903566,19903812,19906251,19909902,19913395,19914360,19916621,19917393,19917777,19922843,19923676,19924025,19950477,	0	ABCC5	cmpl	cmpl	0,0,0,2,1,0,0,2,2,1,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,2,2,0,0,
105	NM_001313861	chr34	-	33920380	33985226	33920644	33979030	4	33920380,33927389,33977513,33985090,	33920769,33927556,33979038,33985226,	0	BCHE	cmpl	cmpl	1,2,0,-1,
608	NM_001195834	chr34	+	3111174	3112839	3111237	3112616	2	3111174,3111252,	3111252,3112839,	0	CTSC	cmpl	cmpl	0,1,
642	NM_001145505	chr34	+	7542223	7543117	7542223	7543117	1	7542223,	7543117,	0	TAS2R1	cmpl	cmpl	0,
662	NM_001287100	chr34	-	10121922	10147926	10123615	10147746	5	10121922,10129558,10131723,10135082,10147465,	10123682,10129709,10131825,10135249,10147926,	0	SRD5A1	cmpl	cmpl	2,1,1,2,0,
693	NM_001136500	chr34	+	14214740	14251082	14216561	14251082	14	14214740,14216510,14223181,14231287,14232210,14236204,14237519,14240365,14241452,14242305,14245252,14246329,14247620,14251058,	14214819,14216850,14223409,14231426,14232345,14236308,14237644,14240478,14241581,14242405,14245353,14246497,14247692,14251082,	0	SLC6A3	cmpl	cmpl	-1,0,2,2,0,0,2,1,0,0,1,0,0,0,
694	NM_001031630	chr34	+	14294247	14312664	14294294	14312664	20	14294247,14294617,14298614,14298674,14298693,14299690,14300741,14301343,14304023,14304702,14305615,14306018,14307528,14308684,14309195,14311271,14311942,14312043,14312074,14312562,	14294513,14295938,14298674,14298693,14298810,14299871,14300921,14301502,14304119,14304788,14305729,14306090,14307717,14308811,14309257,14311396,14312043,14312074,14312078,14312664,	0	TERT	cmpl	incmpl	0,0,1,2,2,2,0,0,0,0,2,2,2,2,0,2,1,1,0,1,
695	NM_001313869	chr34	-	14528521	14545008	14529422	14544915	13	14528521,14529972,14531178,14533527,14535273,14535603,14536448,14539013,14540362,14541193,14542200,14543789,14544823,	14529518,14530042,14531291,14533681,14535380,14535690,14536512,14539086,14540453,14541249,14542330,14543955,14545008,	0	TRIP13	cmpl	cmpl	0,2,0,2,0,0,2,1,0,1,0,2,0,
702	NR_128730	chr34	+	15378954	15379077	15379077	15379077	1	15378954,	15379077,	0	MIR8790	unk	unk	-1,
738	NM_001287104	chr34	+	20078747	20087958	20080939	20087484	12	20078747,20080896,20082981,20083996,20084114,20084687,20084912,20085491,20085714,20085952,20086579,20087349,	20078866,20081013,20083247,20084079,20084118,20084825,20085054,20085611,20085850,20086050,20086691,20087958,	0	AP2M1	cmpl	cmpl	-1,0,2,1,0,1,1,2,2,0,2,0,
754	NM_001080901	chr34	-	22165618	22171852	22165713	22171813	3	22165618,22166436,22171792,	22165986,22166679,22171852,	0	CRYGS	cmpl	cmpl	0,0,0,
756	NM_001006644	chr34	+	22414989	22416809	22414989	22416809	2	22414989,22416288,	22415203,22416809,	0	ADIPOQ	cmpl	cmpl	0,1,
761	NM_001003307	chr34	-	23071464	23072894	23071617	23072819	2	23071464,23072681,	23071830,23072894,	0	SST	cmpl	cmpl	0,0,
761	NM_001195404	chr34	-	23121696	23133055	23121748	23132196	9	23121696,23123664,23123926,23125146,23126792,23127512,23130299,23132035,23133039,	23121892,23123802,23124057,23125314,23126977,23128484,23130521,23132207,23133055,	0	BCL6	cmpl	cmpl	0,0,1,1,2,2,2,0,-1,
767	NR_049309	chr34	+	23981809	23981871	23981871	23981871	1	23981809,	23981871,	0	MIR28	unk	unk	-1,
807	NM_001003293	chr34	+	29134783	29142272	29134783	29142272	7	29134783,29136113,29139533,29140183,29140300,29140438,29142116,	29134799,29136268,29139647,29140225,29140342,29140582,29142272,	0	IL12A	cmpl	cmpl	0,1,0,0,0,0,0,
809	NR_049311	chr34	+	29470052	29470117	29470117	29470117	1	29470052,	29470117,	0	MIR16-2	unk	unk	-1,
809	NR_049310	chr34	+	29469908	29469968	29469968	29469968	1	29469908,	29469968,	0	MIR15B	unk	unk	-1,
861	NR_049502	chr34	+	36298218	36298308	36298308	36298308	1	36298218,	36298308,	0	MIR551B	unk	unk	-1,
887	NM_001099945	chr34	-	39697541	39700712	39697541	39700712	2	39697541,39700151,	39697846,39700712,	0	GHSR	cmpl	incmpl	1,1,
888	NM_001130836	chr34	-	39725658	39741399	39725658	39741399	5	39725658,39727721,39733527,39736164,39741276,	39726098,39727823,39733570,39736302,39741399,	0	TNFSF10	cmpl	cmpl	1,1,0,0,0,
94	NM_001284447	chr35	+	22156901	22792441	22174404	22791541	15	22156901,22174399,22175825,22263483,22334358,22351698,22387373,22455758,22546726,22579568,22635306,22676391,22760235,22763233,22791349,	22157023,22174574,22175938,22263568,22334455,22351747,22387494,22455862,22546893,22579714,22635487,22676454,22760319,22763398,22792441,	0	CDKAL1	cmpl	cmpl	-1,0,2,1,2,0,1,2,1,0,2,0,0,0,0,
663	NM_001003270	chr35	-	10285715	10310109	10285907	10310060	8	10285715,10296374,10298038,10299248,10301072,10302826,10306554,10309981,	10285975,10296468,10298117,10299325,10301335,10302914,10306667,10310109,	0	SSR1	cmpl	cmpl	1,0,2,0,1,0,1,0,
698	NM_001002956	chr35	+	14818338	14824830	14818511	14823671	6	14818338,14820180,14821304,14821617,14823568,14824189,	14818575,14820349,14821463,14821731,14824176,14824830,	0	EDN1	cmpl	cmpl	0,1,2,2,2,-1,
707	NM_001313805	chr35	+	16026798	16065046	16035134	16064598	9	16026798,16035097,16038340,16045124,16048483,16049667,16051738,16053705,16064522,	16026998,16035249,16038474,16045350,16048571,16049721,16051862,16053821,16065046,	0	SIRT5	cmpl	cmpl	-1,0,1,0,1,2,2,0,2,
737	NM_001003015	chr35	-	19948254	19972241	19948639	19968748	9	19948254,19949716,19953597,19958102,19958789,19962152,19967082,19968608,19972166,	19948752,19949761,19953683,19958177,19958842,19962285,19967175,19968793,19972241,	0	TPMT	cmpl	cmpl	1,1,2,2,0,2,2,0,-1,
737	NM_001006649	chr35	-	19939698	19940841	19939698	19940841	1	19939698,	19940841,	0	NHLRC1	cmpl	incmpl	0,
765	NM_001008275	chr35	-	23691149	23701144	23691307	23701102	5	23691149,23693714,23696591,23698794,23701074,	23691499,23693894,23696699,23698976,23701144,	0	PRL	cmpl	cmpl	0,0,0,1,0,
792	NM_001376928	chr35	-	27141051	27141429	27141051	27141429	1	27141051,	27141429,	0	H3C4	cmpl	cmpl	0,
792	NM_001374585	chr35	-	27206448	27206880	27206469	27206880	1	27206448,	27206880,	0	H3C8	cmpl	cmpl	0,
792	NM_001374527	chr35	+	27163438	27163939	27163471	27163882	1	27163438,	27163939,	0	LOC115945163	cmpl	cmpl	0,
792	NM_001374526	chr35	+	27149819	27150284	27149862	27150273	1	27149819,	27150284,	0	LOC106558262	cmpl	cmpl	0,
792	NM_001374525	chr35	+	27171707	27172100	27171707	27172100	1	27171707,	27172100,	0	H2AC9	cmpl	cmpl	0,
792	NM_001374580	chr35	-	27213609	27214140	27213628	27213940	1	27213609,	27214140,	0	H4C8	cmpl	cmpl	0,
792	NM_001374588	chr35	-	27137794	27138156	27137834	27138146	1	27137794,	27138156,	0	H4C4	cmpl	cmpl	0,
798	NM_001374591	chr35	-	28034351	28034825	28034489	28034801	1	28034351,	28034825,	0	H4C12	cmpl	cmpl	0,
799	NM_001374590	chr35	-	28069490	28069921	28069494	28069905	1	28069490,	28069921,	0	H3C11	cmpl	cmpl	0,
799	NM_001374589	chr35	-	28070812	28071150	28070823	28071135	1	28070812,	28071150,	0	H4C13	cmpl	cmpl	0,
803	NM_001256320	chr35	-	28639897	28649343	28639897	28649343	5	28639897,28641568,28642165,28646091,28649256,	28640104,28641668,28642283,28646245,28649343,	0	GPX6	cmpl	cmpl	0,2,1,0,0,
803	NM_001003213	chr35	+	28672681	28681545	28672755	28680763	5	28672681,28675752,28678834,28679400,28680556,	28672842,28675906,28678952,28679500,28681545,	0	GPX5	cmpl	cmpl	0,0,1,2,0,
804	NM_001252409	chr35	+	28791108	28792518	28791164	28792433	1	28791108,	28792518,	0	RPL4	cmpl	cmpl	0,
1	NM_001143932	chr36	-	16761407	16838078	16761407	16838078	27	16761407,16762443,16763783,16767295,16768650,16771216,16772748,16777898,16778150,16783817,16790578,16794619,16795904,16796620,16798729,16800348,16803240,16805839,16811758,16813705,16816652,16818884,16820146,16832309,16833547,16836043,16838002,	16761608,16762590,16763990,16767493,16768807,16771458,16772952,16778060,16778255,16783982,16790681,16794695,16796106,16796791,16798933,16800474,16803351,16805953,16811933,16813830,16816824,16819018,16820234,16832548,16833599,16836065,16838078,	0	ABCB11	cmpl	cmpl	0,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,2,0,2,0,2,1,0,
12	NM_001003091	chr36	-	28285703	28521589	28285841	28521497	14	28285703,28314879,28316090,28318459,28332556,28332784,28336102,28343827,28352586,28353639,28356589,28361586,28383627,28521444,	28285915,28315025,28316211,28318541,28332677,28332886,28336228,28343928,28352727,28353756,28356656,28361769,28383741,28521589,	0	PDE1A	cmpl	cmpl	1,2,1,0,2,2,2,0,0,0,2,2,2,0,
12	NM_001003243	chr36	-	32488896	32540836	32488920	32516551	8	32488896,32489718,32503489,32504679,32509151,32513493,32516430,32540794,	32489027,32489898,32503861,32504859,32509187,32513688,32516553,32540836,	0	TFPI	cmpl	cmpl	1,1,1,1,1,1,0,-1,
